FID,angebot,parkregel_gruppe,parkregel_name,prm_name,strasse,geoportal_class,center_lon,center_lat
opendata_ruhver_parkseiten_line.11008,1.0,Carsharing,CS ff,Domagpark,Max-Bill-Str.,Carsharing,11.593449919924918,48.18701856980986
opendata_ruhver_parkseiten_line.11009,1.0,Carsharing,CS ff,,Troppauer Str.,Carsharing,11.57243952173922,48.19529182802666
opendata_ruhver_parkseiten_line.11010,1.0,Carsharing,CS ff,,Troppauer Str.,Carsharing,11.572516072603173,48.19528906928168
opendata_ruhver_parkseiten_line.11011,1.0,Carsharing,CS ff,,Troppauer Str.,Carsharing,11.572592768527812,48.19528630498786
opendata_ruhver_parkseiten_line.11012,8.0,Mischparken,M 9-23,Rotkreuzplatz Süd,Wilderich-Lang-Str.,Mischparken,11.53375769868314,48.147773065859084
opendata_ruhver_parkseiten_line.11013,6.0,Bewohnerparken,Bew 9-23,Nördliche Au,Kreuzplätzchen,Bewohnerparken,11.584726395908215,48.12833540596855
opendata_ruhver_parkseiten_line.11014,1.0,Carsharing,CS ff,Nördliche Au,Lilienstr.,Carsharing,11.586059812614307,48.12880895374092
opendata_ruhver_parkseiten_line.11015,10.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Schlörstr.,Bewohnerparken,11.534490692612817,48.14993312220668
opendata_ruhver_parkseiten_line.11016,1.0,Carsharing,CS ff,Nördliche Au,Lilienstr.,Carsharing,11.586113755593152,48.128844180599074
opendata_ruhver_parkseiten_line.11017,1.0,Carsharing,CS ff,Nördliche Au,Lilienstr.,Carsharing,11.586180035745716,48.12888655872673
opendata_ruhver_parkseiten_line.11018,11.0,Mischparken,"M 9-18, Bew 18-23",Ebenau,Ebenauer Str.,Mischparken,11.538673705842193,48.16247994408266
opendata_ruhver_parkseiten_line.11019,3.0,Mischparken,"M 9-18, Bew 18-23",Ebenau,Ebenauer Str.,Mischparken,11.539668737752502,48.16294876943535
opendata_ruhver_parkseiten_line.11020,16.0,Mischparken,"M 9-18, Bew 18-23",Ebenau,Ebenauer Str.,Mischparken,11.540156908374202,48.16331242656771
opendata_ruhver_parkseiten_line.11021,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Ebenau,Ebenauer Str.,Absolutes Halteverbot,11.538188164773855,48.16241916931798
opendata_ruhver_parkseiten_line.11022,8.0,Mischparken,"M 9-18, Bew 18-23",Ebenau,Ebenauer Str.,Mischparken,11.539275431473168,48.16268204105344
opendata_ruhver_parkseiten_line.11023,12.0,Mischparken,M 9-23,Nördliche Au,Zeppelinstr.,Mischparken,11.584011275238662,48.128218511558394
opendata_ruhver_parkseiten_line.11024,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Pinakotheken,Türkenstr.,Absolutes Halteverbot,11.573723468907033,48.14697137241017
opendata_ruhver_parkseiten_line.11025,13.0,Mischparken,M 9-23,Pinakotheken,Türkenstr.,Mischparken,11.574166904758197,48.14765300738496
opendata_ruhver_parkseiten_line.11026,12.0,Mischparken,M 9-23,Südliches Lehel,Thierschstr.,Mischparken,11.584766167292923,48.13423373598481
opendata_ruhver_parkseiten_line.11027,5.0,Mischparken,M 9-23,Schwabing Mitte,Kurfürstenstr.,Mischparken,11.575281936099312,48.15932710575478
opendata_ruhver_parkseiten_line.11028,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Franzosenviertel,Rosenheimer Str.,Absolutes Halteverbot,11.598228827372457,48.12609530499994
opendata_ruhver_parkseiten_line.11029,14.0,Mischparken,M 9-23,Ebenau,Hedwig-Dransfeld-Allee,Mischparken,11.542807095975622,48.16330278986523
opendata_ruhver_parkseiten_line.11030,3.0,Kurzzeitparken,"KZP 2h 9-18, M 18-23",Clemensstraße,Leopoldstr.,Kurzzeitparken,11.586278298476127,48.16368611110515
opendata_ruhver_parkseiten_line.11031,11.0,Absolutes Halteverbot temporär,"AHV 6:30-18, KZP 2h 18-23, Bew frei 18-23",Schwabing Mitte,Kurfürstenpl.,Absolutes Halteverbot (auch temporär),11.575140406289016,48.1597796577349
opendata_ruhver_parkseiten_line.11032,5.0,Kurzzeitparken,"KZP 2h 9-18, M 18-23",Clemensstraße,Leopoldstr.,Kurzzeitparken,11.586287803710881,48.16392641573507
opendata_ruhver_parkseiten_line.11033,1.0,Kurzzeitparken,"KZP 2h 9-23, Bew frei 18-23",Clemensstraße,Leopoldstr.,Kurzzeitparken,11.5861699183431,48.16242892644436
opendata_ruhver_parkseiten_line.11034,3.0,Kurzzeitparken,"KZP 2h 9-23, Bew frei 18-23",Clemensstraße,Leopoldstr.,Kurzzeitparken,11.586192415859308,48.16267247000362
opendata_ruhver_parkseiten_line.11035,5.0,Mischparken,M 9-23,Herzog-Ernst-Platz,Lipowskystr.,Mischparken,11.543693725899898,48.12468558477182
opendata_ruhver_parkseiten_line.11036,23.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Herzog-Ernst-Platz,Berlepschstr.,Mischparken mit Parkscheibe,11.542420425297918,48.12446212034046
opendata_ruhver_parkseiten_line.11037,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Herzog-Ernst-Platz,Berlepschstr.,Absolutes Halteverbot,11.54326443109826,48.12402154506917
opendata_ruhver_parkseiten_line.11038,7.0,Mischparken,M 9-23,Herzog-Ernst-Platz,Lipowskystr.,Mischparken,11.543416783438683,48.124240671349604
opendata_ruhver_parkseiten_line.11039,1.0,Behindertenparken,"Beh 8-18 (Mo-Fr), M 18-23 (Mo-Fr), M 9-23 (Sa)",Alter Südfriedhof,Lindwurmstr.,Behindertenparken,11.564593231941787,48.132376377198554
opendata_ruhver_parkseiten_line.11040,0.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Krafträder frei",St.-Vinzenz-Viertel,Blutenburgstr.,Absolutes Halteverbot,11.543828023866693,48.14910290559751
opendata_ruhver_parkseiten_line.11041,1.0,Behindertenparken,"Beh 8-18 (Mo-Fr), M 18-23 (Mo-Fr), M 9-23 (Sa)",Glockenbachviertel,Ickstattstr.,Behindertenparken,11.573303419721515,48.127723987437726
opendata_ruhver_parkseiten_line.11042,0.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Krafträder frei",St.-Benno-Viertel,Kreittmayrstr.,Absolutes Halteverbot,11.55475545322392,48.15132651471275
opendata_ruhver_parkseiten_line.11043,0.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Krafträder frei",St.-Benno-Viertel,Kreittmayrstr.,Absolutes Halteverbot,11.5540161732163,48.1516063886324
opendata_ruhver_parkseiten_line.11044,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Krafträder frei",Rotkreuzplatz Süd,Wilderich-Lang-Str.,Absolutes Halteverbot,11.534103880435614,48.147825397113905
opendata_ruhver_parkseiten_line.11045,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Krafträder frei",Rotkreuzplatz Süd,Schlörstr.,Absolutes Halteverbot,11.534062032280518,48.149869575015046
opendata_ruhver_parkseiten_line.11046,1.0,Carsharing,CS ff,,Aindorferstr.,Carsharing,11.49424265020566,48.132390190177674
opendata_ruhver_parkseiten_line.11047,1.0,Carsharing,CS ff,,Zschokkestr.,Carsharing,11.511458274540741,48.135198153960985
opendata_ruhver_parkseiten_line.11048,1.0,Carsharing,CS ff,,Zschokkestr.,Carsharing,11.511619093542295,48.13519053810068
opendata_ruhver_parkseiten_line.11049,1.0,Carsharing,CS ff,,Zschokkestr.,Carsharing,11.511538684048569,48.13519434605888
opendata_ruhver_parkseiten_line.11050,1.0,Carsharing,CS ff,,Zschokkestr.,Carsharing,11.511697713311634,48.13518681511142
opendata_ruhver_parkseiten_line.11051,2.0,Mischparken,M 9-23,Schleißheimer Straße,Gabelsbergerstr.,Mischparken,11.561495357150338,48.14949188466884
opendata_ruhver_parkseiten_line.11052,1.0,Mischparken,M 9-23,Schleißheimer Straße,Gabelsbergerstr.,Mischparken,11.56166229391485,48.149445110522606
opendata_ruhver_parkseiten_line.11053,12.0,Mischparken,M 9-23,TU-Viertel,Luisenstr.,Mischparken,11.567795419614209,48.151835666374
opendata_ruhver_parkseiten_line.11054,1.0,Carsharing,CS ff,West Schwabing,Schleißheimer Str.,Carsharing,11.563386254508899,48.160309659173286
opendata_ruhver_parkseiten_line.11055,1.0,Carsharing,CS ff,West Schwabing,Schleißheimer Str.,Carsharing,11.563417867681084,48.16041302814026
opendata_ruhver_parkseiten_line.11056,2.0,Mischparken,M 9-23,West Schwabing,Schleißheimer Str.,Mischparken,11.56336522987506,48.16024087855853
opendata_ruhver_parkseiten_line.11057,1.0,Carsharing,CS ff,,Grünwalder Str.,Carsharing,11.5689644204641,48.103392283305936
opendata_ruhver_parkseiten_line.11058,1.0,Carsharing,CS ff,,Grünwalder Str.,Carsharing,11.568926597062008,48.10334720495616
opendata_ruhver_parkseiten_line.11059,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Herrnstr.,Absolutes Halteverbot,11.582323421728862,48.13643174861597
opendata_ruhver_parkseiten_line.11060,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Hirtenstr.,Absolutes Halteverbot,11.557828452551982,48.14231323740547
opendata_ruhver_parkseiten_line.11061,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Kirchenstraße,Orleanspl.,Absolutes Halteverbot,11.604100968450881,48.12877284649091
opendata_ruhver_parkseiten_line.11062,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Wurzerstr.,Absolutes Halteverbot,11.582383206968023,48.139232236718485
opendata_ruhver_parkseiten_line.11063,1.0,Behindertenparken,Beh 0-24,Karolinenplatz,Maximilianspl.,Behindertenparken,11.572757777396895,48.14285705672834
opendata_ruhver_parkseiten_line.11064,11.0,Mischparken,M 9-23,Alter Südfriedhof,Kapuzinerpl.,Mischparken,11.558674811005886,48.12629129967242
opendata_ruhver_parkseiten_line.11065,6.0,Mischparken,M 9-23,Alter Südfriedhof,Kapuzinerpl.,Mischparken,11.558759315567098,48.126468856053805
opendata_ruhver_parkseiten_line.11066,4.0,Mischparken,M 9-23,Glockenbachviertel,Müllerstr.,Mischparken,11.56906408118456,48.13122525668195
opendata_ruhver_parkseiten_line.11067,3.0,Mischparken,M 9-23,Glockenbachviertel,Müllerstr.,Mischparken,11.567789581874877,48.1317802432665
opendata_ruhver_parkseiten_line.11068,4.0,Mischparken,M 9-23,Glockenbachviertel,Müllerstr.,Mischparken,11.568680201070196,48.131336836270584
opendata_ruhver_parkseiten_line.11069,17.0,Mischparken,M 9-23,Alter Südfriedhof,Thalkirchner Str.,Mischparken,11.563473022168928,48.127030594371426
opendata_ruhver_parkseiten_line.11070,4.0,Mischparken,M 9-23,Alter Südfriedhof,Thalkirchner Str.,Mischparken,11.563515686930302,48.126902298176105
opendata_ruhver_parkseiten_line.11071,4.0,Kurzzeitparken,"KZP 2h 9-18, M 18-23",Lindwurmstraße,Lindwurmstr.,Kurzzeitparken,11.551265897584571,48.12591498155924
opendata_ruhver_parkseiten_line.11072,6.0,Kurzzeitparken,"KZP 2h 9-18, M 18-23",Lindwurmstraße,Lindwurmstr.,Kurzzeitparken,11.552094291721833,48.12629510801893
opendata_ruhver_parkseiten_line.11073,4.0,Kurzzeitparken,"KZP 2h 9-18, M 18-23",Lindwurmstraße,Lindwurmstr.,Kurzzeitparken,11.552531267763955,48.12649614878592
opendata_ruhver_parkseiten_line.11074,5.0,Mischparken,M 9-23,Alter Südfriedhof,Lindwurmstr.,Mischparken,11.560331337968412,48.13032962654362
opendata_ruhver_parkseiten_line.11075,4.0,Mischparken,M 9-23,Alter Südfriedhof,Lindwurmstr.,Mischparken,11.562085001880432,48.131152381175596
opendata_ruhver_parkseiten_line.11076,4.0,Mischparken,M 9-23,Alter Südfriedhof,Lindwurmstr.,Mischparken,11.561787599096816,48.13101079288915
opendata_ruhver_parkseiten_line.11077,4.0,Mischparken,M 9-23,Alter Südfriedhof,Lindwurmstr.,Mischparken,11.56124067786307,48.1307551057468
opendata_ruhver_parkseiten_line.11078,4.0,Mischparken,M 9-23,Alter Südfriedhof,Lindwurmstr.,Mischparken,11.56091733277022,48.13060286516227
opendata_ruhver_parkseiten_line.11079,3.0,Mischparken,M 9-23,Alter Südfriedhof,Lindwurmstr.,Mischparken,11.560611403529487,48.130460413892635
opendata_ruhver_parkseiten_line.11080,11.0,Mischparken,M 9-23,Glockenbachviertel,Pestalozzistr.,Mischparken,11.56628200517337,48.12691841082918
opendata_ruhver_parkseiten_line.11081,2.0,Kurzzeitparken,"KZP 2h 9-18, M 18-23",Pinakotheken,Türkenstr.,Kurzzeitparken,11.575474730335792,48.14965651986571
opendata_ruhver_parkseiten_line.11082,10.0,Mischparken,M 9-23,St.-Benno-Viertel,Linprunstr.,Mischparken,11.554013215759591,48.14990722477302
opendata_ruhver_parkseiten_line.11083,4.0,Mischparken,M 9-23,Alter Südfriedhof,Müllerstr.,Mischparken,11.56727737623994,48.132077607322245
opendata_ruhver_parkseiten_line.11084,5.0,keine Regelung 0 – 24 Uhr,FREI 0-24,Alte Heide,Walter-Gropius-Str.,keine Regelung 0-24 Uhr,11.593236869876726,48.1765447577494
opendata_ruhver_parkseiten_line.11085,5.0,keine Regelung 0 – 24 Uhr,FREI 0-24,Alte Heide,Walter-Gropius-Str.,keine Regelung 0-24 Uhr,11.593343684537611,48.17665584983607
opendata_ruhver_parkseiten_line.11086,5.0,keine Regelung 0 – 24 Uhr,FREI 0-24,Alte Heide,Walter-Gropius-Str.,keine Regelung 0-24 Uhr,11.593450569525848,48.17676701986755
opendata_ruhver_parkseiten_line.11087,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Landwehrstr.,Absolutes Halteverbot,11.562028569007788,48.13630011203401
opendata_ruhver_parkseiten_line.11088,4.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Schwanthalerstr.,Absolutes Halteverbot,11.556736107314826,48.13739057797923
opendata_ruhver_parkseiten_line.11089,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Tal,Absolutes Halteverbot,11.581509691672993,48.135411618797036
opendata_ruhver_parkseiten_line.11090,0.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Ledererstr.,Absolutes Halteverbot,11.579500266789744,48.13693006311423
opendata_ruhver_parkseiten_line.11091,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Sparkassenstr.,Absolutes Halteverbot,11.578894920203163,48.138113911682154
opendata_ruhver_parkseiten_line.11092,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Ledererstr.,Absolutes Halteverbot,11.57954261545739,48.13683205868264
opendata_ruhver_parkseiten_line.11093,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Hotterstr.,Absolutes Halteverbot,11.570929260250388,48.13697306570308
opendata_ruhver_parkseiten_line.11094,1.0,Carsharing,CS ff,Altstadt,Westenriederstr.,Carsharing,11.579364356305213,48.13513301405389
opendata_ruhver_parkseiten_line.11095,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Altstadt,Herzog-Wilhelm-Str.,Absolutes Halteverbot,11.566944321400443,48.13478009510711
opendata_ruhver_parkseiten_line.11096,4.0,Eingeschränktes Halteverbot temporär,"EHV 7-18 (Mo-Fr), sonst M",St.-Martins-Platz,Untersbergstr.,Eingeschränktes Halteverbot (auch temporär),11.587665186270678,48.11283313831149
opendata_ruhver_parkseiten_line.11097,6.0,Absolutes Halteverbot temporär,"AHV 6:30-20 (werktags), sonst M
",Südliches Lehel,Liebherrstr.,Absolutes Halteverbot (auch temporär),11.583963050318731,48.133140485807154
opendata_ruhver_parkseiten_line.11098,6.0,Eingeschränktes Halteverbot temporär,"EHV 7-9, EHV 15-17, M 9-15, M 17-23",Rotkreuzplatz Süd,Richelstr.,Eingeschränktes Halteverbot (auch temporär),11.526580940605829,48.145884498737
opendata_ruhver_parkseiten_line.11099,4.0,Eingeschränktes Halteverbot temporär,"EHV 7-9, EHV 15-17, M 9-15, M 17-23",Rotkreuzplatz Süd,Richelstr.,Eingeschränktes Halteverbot (auch temporär),11.52713270066619,48.14575188790074
opendata_ruhver_parkseiten_line.11100,4.0,Mischparken,M 9-23,Apostelblöcke,Wendl-Dietrich-Str.,Mischparken,11.524770897088379,48.15142151625387
opendata_ruhver_parkseiten_line.11101,2.0,Eingeschränktes Halteverbot temporär,"EHV 8-18 (werktags), sonst M",Pinakotheken,Theresienstr.,Eingeschränktes Halteverbot (auch temporär),11.572198605792677,48.14893461582936
opendata_ruhver_parkseiten_line.11102,1.0,Carsharing,CS ff,,Bad-Kreuther-Str.,Carsharing,11.625159347668546,48.12139782232487
opendata_ruhver_parkseiten_line.11103,1.0,Carsharing,CS ff,,Bad-Kreuther-Str.,Carsharing,11.6251921562927,48.12138953341124
opendata_ruhver_parkseiten_line.11104,13.0,Mischparken,"M 9-18, Bew 18-23",Gärtnerplatz,Reichenbachstr.,Mischparken,11.575644468192865,48.12928795706202
opendata_ruhver_parkseiten_line.11105,29.0,Mischparken,M 9-23,Nördliche Au,Zeppelinstr.,Mischparken,11.580617144712848,48.12505470517935
opendata_ruhver_parkseiten_line.11106,3.0,Eingeschränktes Halteverbot temporär,"EHV 7-20, sonst M",Nördliche Au,Zeppelinstr.,Eingeschränktes Halteverbot (auch temporär),11.580325427863453,48.12526240661296
opendata_ruhver_parkseiten_line.11107,13.0,Mischparken,"M 9-18, Bew 18-23",Silberhornstr.,Raintaler Str.,Mischparken,11.579122272310988,48.11245659749915
opendata_ruhver_parkseiten_line.11108,4.0,Mischparken,"M 9-18, Bew 18-23",Regerplatz,Zita-Zehner-Pl.,Mischparken,11.590021176261855,48.12355211211582
opendata_ruhver_parkseiten_line.11109,7.0,Mischparken,"M 9-18, Bew 18-23",Margaretenplatz,Margaretenpl.,Mischparken,11.540059231489261,48.11985717239149
opendata_ruhver_parkseiten_line.11110,32.0,Mischparken,"M 9-18, Bew 18-23",Margaretenplatz,Margaretenpl.,Mischparken,11.5390879277221,48.11983710706278
opendata_ruhver_parkseiten_line.11111,1.0,Carsharing,CS ff,,Grünwalder Str.,Carsharing,11.568890451974905,48.103304073560494
opendata_ruhver_parkseiten_line.11112,1.0,Carsharing,CS ff,,Grünwalder Str.,Carsharing,11.568854333987627,48.103260932099396
opendata_ruhver_parkseiten_line.11113,1.0,Carsharing,CS ff,,Grünwalder Str.,Carsharing,11.56881823189569,48.1032177848726
opendata_ruhver_parkseiten_line.11114,3.0,Mischparken,M 9-23,Wettersteinplatz,Schellenbergstr.,Mischparken,11.574546185005278,48.10577511641818
opendata_ruhver_parkseiten_line.11115,6.0,Mischparken,M 9-23,Wettersteinplatz,Fromundstr.,Mischparken,11.57664514163633,48.10783971946876
opendata_ruhver_parkseiten_line.11116,3.0,Eingeschränktes Halteverbot temporär,"EHV 7-14 (Mo-Fr), sonst M",Wettersteinplatz,Fromundstr.,Eingeschränktes Halteverbot (auch temporär),11.5763231342892,48.107982031708715
opendata_ruhver_parkseiten_line.11117,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Wettersteinplatz,Grünwalder Str.,Absolutes Halteverbot,11.573105834637746,48.10790173189531
opendata_ruhver_parkseiten_line.11118,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Gärtnerplatz,Kohlstr.,Absolutes Halteverbot,11.581148216645268,48.13164774506354
opendata_ruhver_parkseiten_line.11119,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Alter Südfriedhof,Lindwurmstr.,Absolutes Halteverbot,11.56151307432907,48.13088410531714
opendata_ruhver_parkseiten_line.11120,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",St.-Pauls-Viertel,Paul-Heyse-Str.,Absolutes Halteverbot,11.55580426981391,48.1380344202769
opendata_ruhver_parkseiten_line.11121,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Alter Südfriedhof,Häberlstr.,Absolutes Halteverbot,11.558501206268936,48.12820651799273
opendata_ruhver_parkseiten_line.11122,4.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Walchenseeplatz,Heimgartenstr.,Absolutes Halteverbot,11.583874357451585,48.113757216576154
opendata_ruhver_parkseiten_line.11123,1.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Rotkreuzplatz Nord,Wendl-Dietrich-Str.,Absolutes Halteverbot,11.52888282772609,48.1522043497011
opendata_ruhver_parkseiten_line.11124,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Königsplatz,Marsstr.,Absolutes Halteverbot,11.558689770217411,48.143186826555315
opendata_ruhver_parkseiten_line.11125,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Schwanthalerstr.,Absolutes Halteverbot,11.563685198734769,48.13746327846893
opendata_ruhver_parkseiten_line.11126,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Lämmerstr.,Absolutes Halteverbot,11.559060278944763,48.1423275304334
opendata_ruhver_parkseiten_line.11127,3.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Bayerstr.,Absolutes Halteverbot,11.558093044038571,48.139126987194395
opendata_ruhver_parkseiten_line.11128,2.0,Absolutes Halteverbot (0-24 Uhr),"AHV 0-24, Hotelgäste frei",Hauptbahnhof,Goethestr.,Absolutes Halteverbot,11.55870381851198,48.137142027058886
opendata_ruhver_parkseiten_line.11129,2.0,Behindertenparken,Beh 0-24,,Landshuter Allee,Behindertenparken,11.537527080844287,48.16436256166666
opendata_ruhver_parkseiten_line.11130,5.0,Mischparken,M 9-23,Theresienhöhe,Schwanthalerstr.,Mischparken,11.545968937738682,48.13780359128854
opendata_ruhver_parkseiten_line.11131,2.0,Mischparken mit Parkscheibe,MPS 2h 9-23,Theresienhöhe,Schwanthalerstr.,Mischparken mit Parkscheibe,11.548141667000053,48.13765449323099
opendata_ruhver_parkseiten_line.11132,2.0,Mischparken,M 9-23,Theresienhöhe,Schwanthalerstr.,Mischparken,11.547407127662115,48.13770972979647
opendata_ruhver_parkseiten_line.11133,1.0,Mischparken,M 9-23,Theresienhöhe,Schwanthalerstr.,Mischparken,11.547715620955735,48.13768959358251
opendata_ruhver_parkseiten_line.11134,5.0,Mischparken,M 9-23,Theresienhöhe,Schwanthalerstr.,Mischparken,11.548540506102274,48.13772704566449
